# General
## Contract C3S_D426_Lot1.WEMC
## Copernicus Climate Change Service 
## Sectoral Information System for the Energy Sector
## File content
### Hydropower run-of-river (HRO), expressed as Daily Energy (NRG)
## Abstract
### Based on ERA5 reanalysis data
## Date
### 2024-09-06
## Date type
### Publication: 2024-09-06 
## Unit
### MWh
## URL
### NA
## Data format
### CSV (according to Request for Comments [RFC] 4180, see: https://tools.ietf.org/html/rfc4180)
## Keywords
### Hydropower, run-of-river, ENTSOE, random forest, multiple lags
## Point of contact
### Individual name
#### Linh Ho, Laurent Dubus
### Electronic mail address
#### linh.ho@wemcouncil.org, laurent.dubus@edf.fr
### Organisation name
#### WEMC, EDF
### Role
#### Producer
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### NA
## Citation(s)
### C3S-Energy deliverables:
###   - C3S_D426_Lot1.WEMC.1.1-3.1
###   - C3S_D426_Lot1.WEMC.1.1-3.2
###   - C3S_D426_Lot1.WEMC.2.1.1
###   - C3S_D426_Lot1.WEMC.2.1.2
# Time characteristics
## Begin date
### 1979-01-01
## End date
### 2024-08-31
## Temporal resolution
### Daily
# Geographical characteristics
## Geograpgic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
### Product based on ERA5 climate variables and ENTSO-E energy data
## Statement
### The original climate data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu):
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
2013/10/18,NA,76432.39,NA,NA,NA,3704.43,NA,NA,40796.06,NA,NA,NA,12265.59,26544.39,113296.97,NA,NA,NA,NA,64189.71,NA,NA,NA,NA,NA,NA,NA,NA,31806.22,NA,9163.88,32320.79,NA,NA,NA,5693.78,NA,NA
2013/10/19,NA,66560.54,NA,NA,NA,3642.59,NA,NA,40380.34,NA,NA,NA,12527.21,26681.82,110314.9,NA,NA,NA,NA,64905.74,NA,NA,NA,NA,NA,NA,NA,NA,30651.65,NA,10152.51,32041.95,NA,NA,NA,5741.25,NA,NA
2013/10/20,NA,65503.84,NA,NA,NA,3271.7,NA,NA,41117.98,NA,NA,NA,12889.37,28160.97,112232.32,NA,NA,NA,NA,65867.32,NA,NA,NA,NA,NA,NA,NA,NA,28966.14,NA,10317.39,30913.75,NA,NA,NA,5665.13,NA,NA
2013/10/21,NA,64515.31,NA,NA,NA,2733.83,NA,NA,40792.11,NA,NA,NA,13511.56,29267.12,111343.19,NA,NA,NA,NA,66353.42,NA,NA,NA,NA,NA,NA,NA,NA,28836.09,NA,11034.12,30543.43,NA,NA,NA,4926.42,NA,NA
2013/10/22,NA,62366.39,NA,NA,NA,3293.45,NA,NA,41208.92,NA,NA,NA,16371.05,29817.27,113263.22,NA,NA,NA,NA,69484.56,NA,NA,NA,NA,NA,NA,NA,NA,30849,NA,13414.94,29760.38,NA,NA,NA,4904.83,NA,NA
2013/10/23,NA,61408.09,NA,NA,NA,3095.03,NA,NA,43666.8,NA,NA,NA,16776.61,29548.82,114359.82,NA,NA,NA,NA,78113.9,NA,NA,NA,NA,NA,NA,NA,NA,32511.04,NA,13060.98,28716.78,NA,NA,NA,5040.93,NA,NA
2013/10/24,NA,62893.37,NA,NA,NA,3220.13,NA,NA,43341.66,NA,NA,NA,18052.91,28718.51,114556.64,NA,NA,NA,NA,78450.37,NA,NA,NA,NA,NA,NA,NA,NA,33900.84,NA,14006.49,27026.88,NA,NA,NA,5372.91,NA,NA
2013/10/25,NA,62168.86,NA,NA,NA,3006.52,NA,NA,43171.07,NA,NA,NA,17974.55,28330.15,115365.41,NA,NA,NA,NA,80284.2,NA,NA,NA,NA,NA,NA,NA,NA,34515.4,NA,14475.91,23919,NA,NA,NA,5531.66,NA,NA
2013/10/26,NA,60926.97,NA,NA,NA,3529.28,NA,NA,43219.25,NA,NA,NA,18315.98,29374.41,115298.61,NA,NA,NA,NA,80527.65,NA,NA,NA,NA,NA,NA,NA,NA,34738.47,NA,14254.65,23097.41,NA,NA,NA,5482.33,NA,NA
2013/10/27,NA,61504.68,NA,NA,NA,4044.83,NA,NA,44152.19,NA,NA,NA,18066.23,28479.54,116427.15,NA,NA,NA,NA,80669.1,NA,NA,NA,NA,NA,NA,NA,NA,35109.16,NA,14325.67,22013.18,NA,NA,NA,5560.44,NA,NA
2013/10/28,NA,61662.27,NA,NA,NA,3972.6,NA,NA,45002.15,NA,NA,NA,18390.11,28488.22,116211.42,NA,NA,NA,NA,81811.16,NA,NA,NA,NA,NA,NA,NA,NA,34211.1,NA,14708.53,22088.89,NA,NA,NA,5537.3,NA,NA
2013/10/29,NA,64808.26,NA,NA,NA,4305.86,NA,NA,45145.81,NA,NA,NA,18262.57,28592.24,116320.03,NA,NA,NA,NA,82125.6,NA,NA,NA,NA,NA,NA,NA,NA,33764.51,NA,14803.18,22052.28,NA,NA,NA,5594.48,NA,NA
2013/10/30,NA,62748.27,NA,NA,NA,4059.19,NA,NA,43266.54,NA,NA,NA,18258.71,27884.77,115015.53,NA,NA,NA,NA,78102.16,NA,NA,NA,NA,NA,NA,NA,NA,33715.58,NA,14759.12,22154.9,NA,NA,NA,5664.33,NA,NA
2013/10/31,NA,64516.55,NA,NA,NA,2450.12,NA,NA,43188.71,NA,NA,NA,18062.53,27823.2,113660.88,NA,NA,NA,NA,78289.37,NA,NA,NA,NA,NA,NA,NA,NA,33835.55,NA,14586.4,22103.15,NA,NA,NA,5516.77,NA,NA
2013/11/01,NA,68452.04,NA,NA,NA,2284.66,NA,NA,38914.33,NA,NA,NA,17674.39,28341.38,119431.57,NA,NA,NA,NA,78365.52,NA,NA,NA,NA,NA,NA,NA,NA,34749.45,NA,14454.68,22150.43,NA,NA,NA,5512.88,NA,NA
2013/11/02,NA,72142.56,NA,NA,NA,2032.8,NA,NA,39372.79,NA,NA,NA,18092.79,29339.78,124216.09,NA,NA,NA,NA,80161.57,NA,NA,NA,NA,NA,NA,NA,NA,33475.52,NA,14397.63,22225.46,NA,NA,NA,5520.84,NA,NA
2013/11/03,NA,71304.74,NA,NA,NA,1744,NA,NA,39260.83,NA,NA,NA,18239.46,30883.03,129377.77,NA,NA,NA,NA,81388.54,NA,NA,NA,NA,NA,NA,NA,NA,34026.92,NA,14419.97,22242.65,NA,NA,NA,5936.57,NA,NA
2013/11/04,NA,69295.33,NA,NA,NA,1471.32,NA,NA,40505.79,NA,NA,NA,21047.34,32560.08,133173.2,NA,NA,NA,NA,73260.67,NA,NA,NA,NA,NA,NA,NA,NA,34100.24,NA,14746.46,22338.69,NA,NA,NA,5971.89,NA,NA
2013/11/05,NA,68432.01,NA,NA,NA,1353.27,NA,NA,38906.69,NA,NA,NA,21341.01,33491.01,139952.1,NA,NA,NA,NA,72357.19,NA,NA,NA,NA,NA,NA,NA,NA,33452.93,NA,14644.61,22280.9,NA,NA,NA,7069.37,NA,NA
2013/11/06,NA,68518.46,NA,NA,NA,1493.01,NA,NA,39952.52,NA,NA,NA,21776.62,33482.02,140778.24,NA,NA,NA,NA,68958.11,NA,NA,NA,NA,NA,NA,NA,NA,32119.26,NA,14651.27,23397.72,NA,NA,NA,7386.69,NA,NA
2013/11/07,NA,67218.3,NA,NA,NA,1468.88,NA,NA,40233.87,NA,NA,NA,21571.78,32819.9,141322.56,NA,NA,NA,NA,70243.19,NA,NA,NA,NA,NA,NA,NA,NA,31162.02,NA,14709.32,23762.67,NA,NA,NA,7685.94,NA,NA
2013/11/08,NA,67805.56,NA,NA,NA,1314.87,NA,NA,42014.5,NA,NA,NA,20553.51,31932.43,142825.94,NA,NA,NA,NA,70004.13,NA,NA,NA,NA,NA,NA,NA,NA,30885.97,NA,15631.85,24195.63,NA,NA,NA,7400.79,NA,NA
2013/11/09,NA,72461.57,NA,NA,NA,1533.25,NA,NA,42100.06,NA,NA,NA,21320.45,31688.19,143244.59,NA,NA,NA,NA,72097.52,NA,NA,NA,NA,NA,NA,NA,NA,29865.85,NA,15608.2,23761.87,NA,NA,NA,7861.22,NA,NA
2013/11/10,NA,73898.13,NA,NA,NA,1194.96,NA,NA,42769.85,NA,NA,NA,21486.93,31400.88,141744.01,NA,NA,NA,NA,70076.47,NA,NA,NA,NA,NA,NA,NA,NA,28336.44,NA,14681.65,22277.59,NA,NA,NA,7994.86,NA,NA
2013/11/11,NA,74872.26,NA,NA,NA,1332.88,NA,NA,42381.09,NA,NA,NA,21371.33,31246.21,142736.54,NA,NA,NA,NA,61350.4,NA,NA,NA,NA,NA,NA,NA,NA,28761.57,NA,14878.71,20502.69,NA,NA,NA,8543.45,NA,NA
2013/11/12,NA,73905.59,NA,NA,NA,1517.61,NA,NA,41949.13,NA,NA,NA,21277.17,31187.73,140303.82,NA,NA,NA,NA,68784.37,NA,NA,NA,NA,NA,NA,NA,NA,28957.65,NA,15616.49,20219.39,NA,NA,NA,8674.72,NA,NA
2013/11/13,NA,74151.97,NA,NA,NA,1939.84,NA,NA,41952.51,NA,NA,NA,21664.98,30356.48,140135.26,NA,NA,NA,NA,76468.12,NA,NA,NA,NA,NA,NA,NA,NA,28061.71,NA,17745.18,19388.34,NA,NA,NA,8820.72,NA,NA
2013/11/14,NA,76269.74,NA,NA,NA,2185.57,NA,NA,41478.44,NA,NA,NA,21502.54,30741.43,139712.17,NA,NA,NA,NA,91091.77,NA,NA,NA,NA,NA,NA,NA,NA,27503.24,NA,18042.1,19495,NA,NA,NA,8764.05,NA,NA
2013/11/15,NA,77089.21,NA,NA,NA,2227.32,NA,NA,41632.81,NA,NA,NA,21613.71,31531.46,139370.39,NA,NA,NA,NA,92409.1,NA,NA,NA,NA,NA,NA,NA,NA,28375.23,NA,19156.55,18317.48,NA,NA,NA,8990.72,NA,NA
2013/11/16,NA,76591.64,NA,NA,NA,1958.2,NA,NA,41703.06,NA,NA,NA,21854.1,32050.35,134917.85,NA,NA,NA,NA,92253.22,NA,NA,NA,NA,NA,NA,NA,NA,30765.15,NA,17987.03,19081.27,NA,NA,NA,9363.7,NA,NA
2013/11/17,NA,75616.08,NA,NA,NA,2113.36,NA,NA,41696.82,NA,NA,NA,23031.61,32403.22,133984.67,NA,NA,NA,NA,88792.33,NA,NA,NA,NA,NA,NA,NA,NA,30791.67,NA,14511.9,20486.74,NA,NA,NA,10085.2,NA,NA
2013/11/18,NA,76916.45,NA,NA,NA,2210.25,NA,NA,41275.7,NA,NA,NA,24055.22,32582.47,134925.2,NA,NA,NA,NA,91132.38,NA,NA,NA,NA,NA,NA,NA,NA,30922.68,NA,12919.71,22281.26,NA,NA,NA,9666.79,NA,NA
2013/11/19,NA,77579.78,NA,NA,NA,2143.6,NA,NA,41341.78,NA,NA,NA,23402.61,33344.28,136983.01,NA,NA,NA,NA,92704.99,NA,NA,NA,NA,NA,NA,NA,NA,30872.28,NA,11269.89,22558.11,NA,NA,NA,9930.38,NA,NA
2013/11/20,NA,78058.21,NA,NA,NA,2450.09,NA,NA,42230.9,NA,NA,NA,23573.68,34141.46,138364.88,NA,NA,NA,NA,91492.64,NA,NA,NA,NA,NA,NA,NA,NA,30855.77,NA,11428.14,22937.89,NA,NA,NA,10013.47,NA,NA
2013/11/21,NA,78015.18,NA,NA,NA,2777.65,NA,NA,42598.99,NA,NA,NA,24601.74,35227.33,138199.7,NA,NA,NA,NA,94785.76,NA,NA,NA,NA,NA,NA,NA,NA,30712.05,NA,11374.1,23391.3,NA,NA,NA,9346.98,NA,NA
2013/11/22,NA,78290.68,NA,NA,NA,2798.31,NA,NA,42720.84,NA,NA,NA,24688.06,35359.18,139084.7,NA,NA,NA,NA,93071.22,NA,NA,NA,NA,NA,NA,NA,NA,31004.66,NA,11412.44,24747.14,NA,NA,NA,9790.87,NA,NA
2013/11/23,NA,74051.35,NA,NA,NA,2883.22,NA,NA,43063.2,NA,NA,NA,24516.76,35573.61,140064.22,NA,NA,NA,NA,94965.58,NA,NA,NA,NA,NA,NA,NA,NA,30859.62,NA,10945.23,25278.68,NA,NA,NA,10183.22,NA,NA
2013/11/24,NA,76978.78,NA,NA,NA,2745.72,NA,NA,42874.52,NA,NA,NA,24504.57,35807.48,139937.27,NA,NA,NA,NA,95341.01,NA,NA,NA,NA,NA,NA,NA,NA,30918.19,NA,11236.38,27101.12,NA,NA,NA,10518.42,NA,NA
2013/11/25,NA,73202.94,NA,NA,NA,2624.1,NA,NA,42707.21,NA,NA,NA,24375.24,32796.96,138790.18,NA,NA,NA,NA,93828.23,NA,NA,NA,NA,NA,NA,NA,NA,31172.89,NA,12053.51,28400.59,NA,NA,NA,10391.67,NA,NA
2013/11/26,NA,73676.92,NA,NA,NA,2777.28,NA,NA,42501.27,NA,NA,NA,23240.8,34306.07,139288.62,NA,NA,NA,NA,90079.55,NA,NA,NA,NA,NA,NA,NA,NA,30884.33,NA,13011.68,28537.68,NA,NA,NA,10364.74,NA,NA
2013/11/27,NA,70066.19,NA,NA,NA,3185.57,NA,NA,42221.06,NA,NA,NA,23060.88,34771.2,138844.43,NA,NA,NA,NA,88191.96,NA,NA,NA,NA,NA,NA,NA,NA,31476.77,NA,12040.68,29100.25,NA,NA,NA,10033.46,NA,NA
2013/11/28,NA,64873.22,NA,NA,NA,3159.96,NA,NA,41809.23,NA,NA,NA,22850.08,35209.98,136864.36,NA,NA,NA,NA,82943.46,NA,NA,NA,NA,NA,NA,NA,NA,30969.91,NA,12147.58,28660.03,NA,NA,NA,9223.6,NA,NA
2013/11/29,NA,64143.66,NA,NA,NA,3057.12,NA,NA,41341.63,NA,NA,NA,23119.96,34536.86,135906.76,NA,NA,NA,NA,81359.41,NA,NA,NA,NA,NA,NA,NA,NA,31191.25,NA,12119.44,28354.72,NA,NA,NA,9184.66,NA,NA
2013/11/30,NA,64818.98,NA,NA,NA,3114.06,NA,NA,41077.97,NA,NA,NA,23306.62,34191.76,135762.84,NA,NA,NA,NA,82575.43,NA,NA,NA,NA,NA,NA,NA,NA,31298.48,NA,12406.13,25081.23,NA,NA,NA,7201.42,NA,NA
2013/12/01,NA,62429.05,NA,NA,NA,2808.36,NA,NA,40705.93,NA,NA,NA,23356.53,33925.56,135819.82,NA,NA,NA,NA,87264.76,NA,NA,NA,NA,NA,NA,NA,NA,31192.83,NA,12352.68,22707.12,NA,NA,NA,6998.04,NA,NA
2013/12/02,NA,62671.05,NA,NA,NA,2908.64,NA,NA,40506.47,NA,NA,NA,23404.12,34282,134154.77,NA,NA,NA,NA,89219.41,NA,NA,NA,NA,NA,NA,NA,NA,31132.93,NA,12948.03,22027.4,NA,NA,NA,7256.59,NA,NA
2013/12/03,NA,63708.48,NA,NA,NA,2708.24,NA,NA,40125.86,NA,NA,NA,23393.78,35389.77,127426.86,NA,NA,NA,NA,92899.02,NA,NA,NA,NA,NA,NA,NA,NA,31390.94,NA,12447.44,21332.57,NA,NA,NA,7287.21,NA,NA
2013/12/04,NA,60515.06,NA,NA,NA,2671.83,NA,NA,38783.89,NA,NA,NA,23630.67,35225.65,118473.07,NA,NA,NA,NA,90479.3,NA,NA,NA,NA,NA,NA,NA,NA,31529,NA,12516.85,21581.85,NA,NA,NA,7417.56,NA,NA
2013/12/05,NA,56953.36,NA,NA,NA,2883.01,NA,NA,38036.82,NA,NA,NA,24016.77,35238.05,117969.68,NA,NA,NA,NA,89578.6,NA,NA,NA,NA,NA,NA,NA,NA,31538.58,NA,12473.18,21442.61,NA,NA,NA,7160.84,NA,NA
2013/12/06,NA,62872.05,NA,NA,NA,2916.1,NA,NA,38281.31,NA,NA,NA,23966.96,35988.97,117926.86,NA,NA,NA,NA,89206.6,NA,NA,NA,NA,NA,NA,NA,NA,31607.45,NA,13164.77,21330.21,NA,NA,NA,7096.09,NA,NA
2013/12/07,NA,64241.64,NA,NA,NA,2950.35,NA,NA,38566.45,NA,NA,NA,23152.24,37131.38,118824.65,NA,NA,NA,NA,89192.43,NA,NA,NA,NA,NA,NA,NA,NA,31709.17,NA,13759.75,21004.48,NA,NA,NA,7327.05,NA,NA
2013/12/08,NA,64935.01,NA,NA,NA,2857.69,NA,NA,38674.18,NA,NA,NA,23749.29,37267.17,118611.32,NA,NA,NA,NA,87468.21,NA,NA,NA,NA,NA,NA,NA,NA,31515.56,NA,13919.67,20713.86,NA,NA,NA,7309.55,NA,NA
2013/12/09,NA,67786.79,NA,NA,NA,2780.72,NA,NA,38060.26,NA,NA,NA,23146.61,37280.53,120092.79,NA,NA,NA,NA,87257.62,NA,NA,NA,NA,NA,NA,NA,NA,31678.04,NA,12996.07,20557.61,NA,NA,NA,7634.8,NA,NA
2013/12/10,NA,67487.78,NA,NA,NA,2700.28,NA,NA,38458.36,NA,NA,NA,22999.17,37795,122594.29,NA,NA,NA,NA,87193.93,NA,NA,NA,NA,NA,NA,NA,NA,31544.33,NA,13154.65,20797.9,NA,NA,NA,7701.91,NA,NA
2013/12/11,NA,64891.97,NA,NA,NA,2652.68,NA,NA,40001.13,NA,NA,NA,22910.63,38037.77,122532.06,NA,NA,NA,NA,79120.38,NA,NA,NA,NA,NA,NA,NA,NA,31414.7,NA,12981.35,20969.4,NA,NA,NA,7721.32,NA,NA
2013/12/12,NA,56461.76,NA,NA,NA,2631.55,NA,NA,38032.82,NA,NA,NA,22797.26,37976.09,122612.98,NA,NA,NA,NA,76164.81,NA,NA,NA,NA,NA,NA,NA,NA,31176.07,NA,13189.39,20766.74,NA,NA,NA,7814.3,NA,NA
2013/12/13,NA,51321.24,NA,NA,NA,2666.82,NA,NA,38183,NA,NA,NA,22483.44,38141.15,122705.68,NA,NA,NA,NA,74762.8,NA,NA,NA,NA,NA,NA,NA,NA,31284.58,NA,13309.14,20586.64,NA,NA,NA,7899.83,NA,NA
2013/12/14,NA,50450.98,NA,NA,NA,2791.26,NA,NA,38477.91,NA,NA,NA,22455.14,38147.88,122502.45,NA,NA,NA,NA,75997.89,NA,NA,NA,NA,NA,NA,NA,NA,31252.02,NA,13333.63,20383.03,NA,NA,NA,7942.05,NA,NA
2013/12/15,NA,49906.8,NA,NA,NA,2703.32,NA,NA,38563.56,NA,NA,NA,22532.57,38485.24,123122.66,NA,NA,NA,NA,65646.67,NA,NA,NA,NA,NA,NA,NA,NA,30886.23,NA,13198.45,20716.21,NA,NA,NA,7965.58,NA,NA
2013/12/16,NA,49386.63,NA,NA,NA,2622.88,NA,NA,38915.33,NA,NA,NA,22731.66,38502.49,122765.02,NA,NA,NA,NA,64388.2,NA,NA,NA,NA,NA,NA,NA,NA,31114.18,NA,13368.6,19764.8,NA,NA,NA,7783.41,NA,NA
2013/12/17,NA,47712.63,NA,NA,NA,2792,NA,NA,38512.4,NA,NA,NA,22535.68,38567.01,121218.83,NA,NA,NA,NA,64527.16,NA,NA,NA,NA,NA,NA,NA,NA,30883.89,NA,14153.51,19545.31,NA,NA,NA,7821.22,NA,NA
2013/12/18,NA,44739.69,NA,NA,NA,2763.04,NA,NA,38316.97,NA,NA,NA,22299.31,38915.03,120915.46,NA,NA,NA,NA,63394.07,NA,NA,NA,NA,NA,NA,NA,NA,31040.06,NA,14317.06,20422.53,NA,NA,NA,10604.22,NA,NA
2013/12/19,NA,44492.93,NA,NA,NA,2693.65,NA,NA,37136.21,NA,NA,NA,23553.53,38965.62,120908.72,NA,NA,NA,NA,65204.9,NA,NA,NA,NA,NA,NA,NA,NA,31180.47,NA,14071.82,20242.12,NA,NA,NA,10223.09,NA,NA
2013/12/20,NA,44410.29,NA,NA,NA,2622.94,NA,NA,36473.26,NA,NA,NA,23308.31,39828.46,120890.52,NA,NA,NA,NA,63979.13,NA,NA,NA,NA,NA,NA,NA,NA,31181.93,NA,14225.12,20601.16,NA,NA,NA,10134.07,NA,NA
2013/12/21,NA,44311.83,NA,NA,NA,2597.9,NA,NA,35869.63,NA,NA,NA,22549.2,39327,120078.64,NA,NA,NA,NA,69025.02,NA,NA,NA,NA,NA,NA,NA,NA,31010.09,NA,14119.51,20489.65,NA,NA,NA,10139.34,NA,NA
2013/12/22,NA,46379.65,NA,NA,NA,2582.3,NA,NA,36314.92,NA,NA,NA,22655.51,39285.26,119142.17,NA,NA,NA,NA,70420.06,NA,NA,NA,NA,NA,NA,NA,NA,31349.77,NA,14059.48,19973.55,NA,NA,NA,10168.98,NA,NA
2013/12/23,NA,45894.3,NA,NA,NA,2689.91,NA,NA,36790.04,NA,NA,NA,22236.52,39253.26,117507.78,NA,NA,NA,NA,71190.48,NA,NA,NA,NA,NA,NA,NA,NA,30509.61,NA,14015.64,19973.3,NA,NA,NA,10376.59,NA,NA
2013/12/24,NA,45880.18,NA,NA,NA,2688.36,NA,NA,38078.14,NA,NA,NA,23300.76,39393.54,134639.58,NA,NA,NA,NA,71205.84,NA,NA,NA,NA,NA,NA,NA,NA,30526.48,NA,24404.38,19687.91,NA,NA,NA,10553.2,NA,NA
2013/12/25,NA,49199.35,NA,NA,NA,2673.76,NA,NA,37842.41,NA,NA,NA,24136.88,39498.19,141727.13,NA,NA,NA,NA,72314.31,NA,NA,NA,NA,NA,NA,NA,NA,30331.67,NA,32656.36,19760.22,NA,NA,NA,10892.2,NA,NA
2013/12/26,NA,57963.48,NA,NA,NA,2499.11,NA,NA,38110.22,NA,NA,NA,24307.7,39230.08,143804.87,NA,NA,NA,NA,80021.21,NA,NA,NA,NA,NA,NA,NA,NA,30157.56,NA,33324.58,20138.92,NA,NA,NA,11008.92,NA,NA
2013/12/27,NA,60871.46,NA,NA,NA,2569.52,NA,NA,38436.08,NA,NA,NA,24304.14,38908.17,148336.34,NA,NA,NA,NA,79674.55,NA,NA,NA,NA,NA,NA,NA,NA,30042.91,NA,37888.63,20305.5,NA,NA,NA,10531.6,NA,NA
2013/12/28,NA,60186.37,NA,NA,NA,2517.91,NA,NA,38625.79,NA,NA,NA,23600.6,38831.99,147000.83,NA,NA,NA,NA,80365.36,NA,NA,NA,NA,NA,NA,NA,NA,30070.29,NA,38692.26,20718.25,NA,NA,NA,11723.62,NA,NA
2013/12/29,NA,59367.08,NA,NA,NA,2505.85,NA,NA,39063.81,NA,NA,NA,23668.57,37611.98,146833.18,NA,NA,NA,NA,79579.16,NA,NA,NA,NA,NA,NA,NA,NA,29944.86,NA,38328.36,20812.87,NA,NA,NA,11721.34,NA,NA
2013/12/30,NA,51934.08,NA,NA,NA,2567.79,NA,NA,39479.98,NA,NA,NA,23411.84,38636,146372.52,NA,NA,NA,NA,80967.38,NA,NA,NA,NA,NA,NA,NA,NA,29728.14,NA,38466.83,21049.18,NA,NA,NA,12379.08,NA,NA
2013/12/31,NA,47853.74,NA,NA,NA,2638.3,NA,NA,38994.54,NA,NA,NA,22259.02,36656.77,147371.23,NA,NA,NA,NA,82935.3,NA,NA,NA,NA,NA,NA,NA,NA,29768.9,NA,39400.18,20327.93,NA,NA,NA,12154.1,NA,NA
2014/01/01,NA,47168.99,NA,NA,NA,2698.86,NA,NA,38244.68,NA,NA,NA,19699.76,36188.9,148962.96,NA,NA,NA,NA,81610.42,NA,NA,NA,NA,NA,NA,NA,NA,29591.38,NA,39124.37,20300.33,NA,NA,NA,11905.03,NA,NA
2014/01/02,NA,46679.39,NA,NA,NA,2529.43,NA,NA,38312.82,NA,NA,NA,18538.94,37137.58,148609.18,NA,NA,NA,NA,71148.24,NA,NA,NA,NA,NA,NA,NA,NA,29679.96,NA,41150.54,20693.5,NA,NA,NA,11866.25,NA,NA
2014/01/03,NA,45309.3,NA,NA,NA,2438.76,NA,NA,38386.09,NA,NA,NA,22307.88,37700.88,147360.72,NA,NA,NA,NA,70411.2,NA,NA,NA,NA,NA,NA,NA,NA,29780.75,NA,44119.84,20795.8,NA,NA,NA,11149.45,NA,NA
2014/01/04,NA,45808.97,NA,NA,NA,2272.51,NA,NA,38357.99,NA,NA,NA,26911.66,36742.69,147895.95,NA,NA,NA,NA,81180.15,NA,NA,NA,NA,NA,NA,NA,NA,30094.19,NA,44470.76,21217.98,NA,NA,NA,11542.19,NA,NA
2014/01/05,NA,47657.94,NA,NA,NA,2214.81,NA,NA,38268.83,NA,NA,NA,27135.55,36604.9,147507.45,NA,NA,NA,NA,90021.77,NA,NA,NA,NA,NA,NA,NA,NA,30291.04,NA,43799.63,20315.81,NA,NA,NA,11933.69,NA,NA
2014/01/06,NA,49972.47,NA,NA,NA,2316.13,NA,NA,38918.63,NA,NA,NA,26539.16,36507.21,148908.65,NA,NA,NA,NA,91163.56,NA,NA,NA,NA,NA,NA,NA,NA,30198.2,NA,46765.96,20363.09,NA,NA,NA,12217.65,NA,NA
2014/01/07,NA,52152.9,NA,NA,NA,2359.07,NA,NA,38751.59,NA,NA,NA,26519.56,35656.15,149221.19,NA,NA,NA,NA,90796.78,NA,NA,NA,NA,NA,NA,NA,NA,30975.98,NA,46731.28,20415.48,NA,NA,NA,12306.57,NA,NA
2014/01/08,NA,53554.24,NA,NA,NA,2375.71,NA,NA,39198.72,NA,NA,NA,24745.64,35647.61,149362.11,NA,NA,NA,NA,82798.29,NA,NA,NA,NA,NA,NA,NA,NA,30625.48,NA,46405.38,20477.63,NA,NA,NA,12212.97,NA,NA
2014/01/09,NA,55308.25,NA,NA,NA,2628.12,NA,NA,40875.54,NA,NA,NA,24948.2,36085.31,148085.27,NA,NA,NA,NA,76264.02,NA,NA,NA,NA,NA,NA,NA,NA,29922.73,NA,46622.36,20599.29,NA,NA,NA,12102.37,NA,NA
2014/01/10,NA,55702.14,NA,NA,NA,2775.91,NA,NA,41732.47,NA,NA,NA,25003.46,35306.76,144429.18,NA,NA,NA,NA,73904.45,NA,NA,NA,NA,NA,NA,NA,NA,29784.37,NA,46942.84,20612.17,NA,NA,NA,11953.48,NA,NA
2014/01/11,NA,56830.9,NA,NA,NA,2791.83,NA,NA,42282.85,NA,NA,NA,25803.72,34594.67,143475.89,NA,NA,NA,NA,73110.87,NA,NA,NA,NA,NA,NA,NA,NA,29626.89,NA,46284.48,20827.17,NA,NA,NA,11851.18,NA,NA
2014/01/12,NA,56494.8,NA,NA,NA,2814.56,NA,NA,41993.64,NA,NA,NA,26005.61,31873.53,139249.8,NA,NA,NA,NA,72718.65,NA,NA,NA,NA,NA,NA,NA,NA,29831.75,NA,46626.11,20980.26,NA,NA,NA,11967.45,NA,NA
2014/01/13,NA,53631.1,NA,NA,NA,2951.53,NA,NA,40413.09,NA,NA,NA,27620.17,32141.16,140893.33,NA,NA,NA,NA,71751.01,NA,NA,NA,NA,NA,NA,NA,NA,29880.15,NA,45361.1,21020.28,NA,NA,NA,12024.91,NA,NA
2014/01/14,NA,54080.94,NA,NA,NA,2725.13,NA,NA,39012.71,NA,NA,NA,31032.81,33505.21,140838.55,NA,NA,NA,NA,79653.54,NA,NA,NA,NA,NA,NA,NA,NA,29546.45,NA,45416.15,20915.69,NA,NA,NA,12039.71,NA,NA
2014/01/15,NA,52605.93,NA,NA,NA,2738.76,NA,NA,39083.15,NA,NA,NA,31854.21,35962.79,139553.13,NA,NA,NA,NA,78712.05,NA,NA,NA,NA,NA,NA,NA,NA,29374.27,NA,45690.73,20902.71,NA,NA,NA,12300.12,NA,NA
2014/01/16,NA,53434.96,NA,NA,NA,2827.01,NA,NA,38117.03,NA,NA,NA,31619.91,39636.12,141476.15,NA,NA,NA,NA,76992.08,NA,NA,NA,NA,NA,NA,NA,NA,29481.55,NA,46578.64,20881.81,NA,NA,NA,12223.15,NA,NA
