# General
## Contract C3S_D426_Lot1.WEMC
## Copernicus Climate Change Service 
## Sectoral Information System for the Energy Sector
## File content
### Hydropower reservoir (HRE), expressed as Daily Energy (NRG)
## Abstract
### Based on ERA5 reanalysis data
## Date
### 2024-09-06
## Date type
### Publication: 2024-09-06 
## Unit
### MWh
## URL
### NA
## Data format
### CSV (according to Request for Comments [RFC] 4180, see: https://tools.ietf.org/html/rfc4180)
## Keywords
### Hydropower, reservoir, ENTSOE, random forest, multiple lags
## Point of contact
### Individual name
#### Linh Ho, Laurent Dubus
### Electronic mail address
#### linh.ho@wemcouncil.org, laurent.dubus@edf.fr
### Organisation name
#### WEMC, EDF
### Role
#### Producer
# Usage
## Access constraints
### Intellectual property rights: The IP of these data belongs to the EU Copernicus programme
## Use constraints
### NA
## Citation(s)
### C3S-Energy deliverables:
###   - C3S_D426_Lot1.WEMC.1.1-3.1
###   - C3S_D426_Lot1.WEMC.1.1-3.2
###   - C3S_D426_Lot1.WEMC.2.1.1
###   - C3S_D426_Lot1.WEMC.2.1.2
# Time characteristics
## Begin date
### 1979-01-01
## End date
### 2024-08-31
## Temporal resolution
### Daily
# Geographical characteristics
## Geograpgic bounding box
### westBoundLongitude -22.00
### eastBoundLongitude 45.00
### southBoundLatitude 27.00
### northBoundLatitude 72.00
## Spatial resolution
### NUTS0
# Lineage Statement
## Original Data Source
### Product based on ERA5 climate variables and ENTSO-E energy data
## Statement
### The original climate data sources are ECMWF ERA5 Reanalysis (available at: https://cds.climate.copernicus.eu):
#
Date,AL,AT,BA,BE,BG,CH,CY,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IS,IT,LI,LT,LU,LV,ME,MK,MT,NL,NO,PL,PT,RO,RS,SE,SI,SK,TR,UK
2011/04/13,NA,6128.54,NA,NA,NA,16608.98,NA,NA,2133.01,NA,NA,NA,67725.17,NA,28924.79,NA,NA,NA,NA,22286.39,NA,NA,NA,NA,NA,NA,NA,NA,292394.85,NA,5076.61,13694.14,NA,168408.2,NA,760.3,NA,NA
2011/04/14,NA,5338.79,NA,NA,NA,16761.22,NA,NA,2216.18,NA,NA,NA,69028.58,NA,26159.42,NA,NA,NA,NA,21271.29,NA,NA,NA,NA,NA,NA,NA,NA,294904.59,NA,5075.56,13184.37,NA,168163.35,NA,775.43,NA,NA
2011/04/15,NA,5087.69,NA,NA,NA,17307.37,NA,NA,2138.8,NA,NA,NA,69609.63,NA,27282.73,NA,NA,NA,NA,20466.81,NA,NA,NA,NA,NA,NA,NA,NA,272849.75,NA,5420.29,13562.89,NA,160100.97,NA,776.68,NA,NA
2011/04/16,NA,5140.6,NA,NA,NA,17155.66,NA,NA,2173.49,NA,NA,NA,68150.44,NA,32716.8,NA,NA,NA,NA,20176.08,NA,NA,NA,NA,NA,NA,NA,NA,272860.96,NA,6209.45,13087.24,NA,158849.49,NA,793.36,NA,NA
2011/04/17,NA,5379.23,NA,NA,NA,17180.35,NA,NA,2228.94,NA,NA,NA,68600.54,NA,30908.99,NA,NA,NA,NA,21153.97,NA,NA,NA,NA,NA,NA,NA,NA,280113.4,NA,6139.77,12293.15,NA,162854.09,NA,843.09,NA,NA
2011/04/18,NA,5503.15,NA,NA,NA,17614.1,NA,NA,2484.01,NA,NA,NA,68148.42,NA,29468.46,NA,NA,NA,NA,21239.33,NA,NA,NA,NA,NA,NA,NA,NA,304291.75,NA,7590.96,13571.14,NA,166231.03,NA,891.25,NA,NA
2011/04/19,NA,5697.97,NA,NA,NA,16877.17,NA,NA,2498.26,NA,NA,NA,67217.88,NA,28173.95,NA,NA,NA,NA,21627.05,NA,NA,NA,NA,NA,NA,NA,NA,303004.12,NA,6049.65,13444.12,NA,166084.48,NA,892.96,NA,NA
2011/04/20,NA,6083.53,NA,NA,NA,16557.2,NA,NA,2620.77,NA,NA,NA,68868.78,NA,28368.56,NA,NA,NA,NA,21821.95,NA,NA,NA,NA,NA,NA,NA,NA,297252.94,NA,6097.37,13065.31,NA,154509.91,NA,888.34,NA,NA
2011/04/21,NA,6151.9,NA,NA,NA,16410.87,NA,NA,2630.98,NA,NA,NA,70451.98,NA,28594.9,NA,NA,NA,NA,19921.74,NA,NA,NA,NA,NA,NA,NA,NA,296269.63,NA,6737.53,13046.07,NA,155338.42,NA,665.26,NA,NA
2011/04/22,NA,6382.76,NA,NA,NA,16024.89,NA,NA,2620.03,NA,NA,NA,71455.4,NA,28041.89,NA,NA,NA,NA,20003.29,NA,NA,NA,NA,NA,NA,NA,NA,273119.9,NA,7398.64,12964.23,NA,160075.42,NA,654.61,NA,NA
2011/04/23,NA,6530.94,NA,NA,NA,15911.42,NA,NA,2597.94,NA,NA,NA,75329.15,NA,27546.34,NA,NA,NA,NA,19300.76,NA,NA,NA,NA,NA,NA,NA,NA,266010.26,NA,8302.85,12332.05,NA,163606.21,NA,641.05,NA,NA
2011/04/24,NA,6768.29,NA,NA,NA,16223.95,NA,NA,2619.89,NA,NA,NA,74011.96,NA,26426.82,NA,NA,NA,NA,19467.57,NA,NA,NA,NA,NA,NA,NA,NA,259915.98,NA,7618.51,12259.33,NA,164609.82,NA,634.32,NA,NA
2011/04/25,NA,6777.85,NA,NA,NA,16301.26,NA,NA,2611.81,NA,NA,NA,73911.17,NA,27275.93,NA,NA,NA,NA,19258.02,NA,NA,NA,NA,NA,NA,NA,NA,266305.71,NA,7338.45,12076.22,NA,161181.32,NA,546.52,NA,NA
2011/04/26,NA,7092.84,NA,NA,NA,16290.74,NA,NA,2616.07,NA,NA,NA,76159.1,NA,30016.81,NA,NA,NA,NA,19901.88,NA,NA,NA,NA,NA,NA,NA,NA,258789.21,NA,6713.1,11481.24,NA,153243.14,NA,502.8,NA,NA
2011/04/27,NA,7128.75,NA,NA,NA,16484.34,NA,NA,2638.81,NA,NA,NA,75978.73,NA,26800.69,NA,NA,NA,NA,21579.4,NA,NA,NA,NA,NA,NA,NA,NA,269546.97,NA,7152.31,10854.7,NA,155554.17,NA,515.47,NA,NA
2011/04/28,NA,7797.29,NA,NA,NA,16586.15,NA,NA,2620.51,NA,NA,NA,72230.5,NA,28806.78,NA,NA,NA,NA,21199.68,NA,NA,NA,NA,NA,NA,NA,NA,268324.59,NA,7284.14,10117.17,NA,154717.16,NA,423.13,NA,NA
2011/04/29,NA,8107.03,NA,NA,NA,16389.62,NA,NA,2616.96,NA,NA,NA,77092.19,NA,29999.5,NA,NA,NA,NA,20983.53,NA,NA,NA,NA,NA,NA,NA,NA,265522.33,NA,8774.37,10623.09,NA,154436.39,NA,420.04,NA,NA
2011/04/30,NA,7734.27,NA,NA,NA,15803.25,NA,NA,2656.52,NA,NA,NA,89942.15,NA,30113.53,NA,NA,NA,NA,21024.25,NA,NA,NA,NA,NA,NA,NA,NA,263331.37,NA,11159.1,10932.16,NA,151696.87,NA,439.54,NA,NA
2011/05/01,NA,7749.04,NA,NA,NA,15626.4,NA,NA,2637.23,NA,NA,NA,107024.83,NA,31276.24,NA,NA,NA,NA,16204.4,NA,NA,NA,NA,NA,NA,NA,NA,265285.02,NA,11345.92,11382.59,NA,152550.35,NA,461.88,NA,NA
2011/05/02,NA,7261.22,NA,NA,NA,16097.65,NA,NA,2610.59,NA,NA,NA,113124.69,NA,30956.38,NA,NA,NA,NA,16132.56,NA,NA,NA,NA,NA,NA,NA,NA,264909.61,NA,11494.78,12931.19,NA,153442.8,NA,475.13,NA,NA
2011/05/03,NA,6797.15,NA,NA,NA,16461.06,NA,NA,2648.37,NA,NA,NA,115244.08,NA,28723.69,NA,NA,NA,NA,20471.95,NA,NA,NA,NA,NA,NA,NA,NA,269816.32,NA,11381.29,12866.53,NA,149182.78,NA,494.82,NA,NA
2011/05/04,NA,6440.25,NA,NA,NA,15978.26,NA,NA,2597.56,NA,NA,NA,115271.01,NA,29484.24,NA,NA,NA,NA,21164.09,NA,NA,NA,NA,NA,NA,NA,NA,269958.09,NA,11105.77,12416.81,NA,147562.21,NA,521.88,NA,NA
2011/05/05,NA,6045.14,NA,NA,NA,15502.17,NA,NA,2560.92,NA,NA,NA,114861.42,NA,29919.79,NA,NA,NA,NA,20700.26,NA,NA,NA,NA,NA,NA,NA,NA,278729.01,NA,8950.22,13152.02,NA,146632.19,NA,604.35,NA,NA
2011/05/06,NA,6101.72,NA,NA,NA,15293.03,NA,NA,2583.17,NA,NA,NA,110495.13,NA,29930.67,NA,NA,NA,NA,16434.07,NA,NA,NA,NA,NA,NA,NA,NA,280531.84,NA,5790.59,12666.62,NA,146032.53,NA,602.66,NA,NA
2011/05/07,NA,6696.76,NA,NA,NA,15328.15,NA,NA,2677.85,NA,NA,NA,112025.75,NA,28706.28,NA,NA,NA,NA,16757.38,NA,NA,NA,NA,NA,NA,NA,NA,276408.18,NA,4774.11,11928.23,NA,152600.08,NA,597.23,NA,NA
2011/05/08,NA,6647.54,NA,NA,NA,15621.43,NA,NA,2662.21,NA,NA,NA,106992.09,NA,27399.84,NA,NA,NA,NA,16157.83,NA,NA,NA,NA,NA,NA,NA,NA,269317.28,NA,4209.69,11612.5,NA,158098.16,NA,658.66,NA,NA
2011/05/09,NA,6563.35,NA,NA,NA,15676.84,NA,NA,3026.55,NA,NA,NA,97841,NA,26623.67,NA,NA,NA,NA,16211.22,NA,NA,NA,NA,NA,NA,NA,NA,263060.35,NA,5149.76,11042.17,NA,152900.62,NA,629.65,NA,NA
2011/05/10,NA,6754.92,NA,NA,NA,15914.36,NA,NA,3079.93,NA,NA,NA,96716.46,NA,25681.57,NA,NA,NA,NA,17088.61,NA,NA,NA,NA,NA,NA,NA,NA,267475.96,NA,5737.76,10018.54,NA,158831.61,NA,612.54,NA,NA
2011/05/11,NA,6638.52,NA,NA,NA,16898.21,NA,NA,3145.81,NA,NA,NA,98437.99,NA,25821.97,NA,NA,NA,NA,16573.36,NA,NA,NA,NA,NA,NA,NA,NA,269530.09,NA,5521.04,9878.9,NA,145833.96,NA,565.19,NA,NA
2011/05/12,NA,6954.15,NA,NA,NA,16237.74,NA,NA,3148.77,NA,NA,NA,98471.06,NA,26017.83,NA,NA,NA,NA,16963.29,NA,NA,NA,NA,NA,NA,NA,NA,265152.1,NA,5379.08,9724.92,NA,143923.99,NA,521.18,NA,NA
2011/05/13,NA,6998.89,NA,NA,NA,16086.26,NA,NA,3139.06,NA,NA,NA,91753.59,NA,26321.6,NA,NA,NA,NA,17048.69,NA,NA,NA,NA,NA,NA,NA,NA,267063.8,NA,5451.87,10634.58,NA,143690.7,NA,505.43,NA,NA
2011/05/14,NA,8077.72,NA,NA,NA,17423.39,NA,NA,3167.22,NA,NA,NA,91357.57,NA,26847.84,NA,NA,NA,NA,16058.28,NA,NA,NA,NA,NA,NA,NA,NA,269121.85,NA,5870.69,10088.04,NA,145175.04,NA,517.78,NA,NA
2011/05/15,NA,8912.88,NA,NA,NA,19317.96,NA,NA,3175.41,NA,NA,NA,84720.07,NA,29231.33,NA,NA,NA,NA,13335.66,NA,NA,NA,NA,NA,NA,NA,NA,255427.94,NA,6069.86,10004.58,NA,145834.97,NA,603.35,NA,NA
2011/05/16,NA,8665.96,NA,NA,NA,18292.58,NA,NA,3191.23,NA,NA,NA,86728.65,NA,26088.33,NA,NA,NA,NA,14107.08,NA,NA,NA,NA,NA,NA,NA,NA,268244.74,NA,5743.4,10315.91,NA,144882.79,NA,576.71,NA,NA
2011/05/17,NA,8613.6,NA,NA,NA,18143.44,NA,NA,3135.71,NA,NA,NA,75971.69,NA,25438.96,NA,NA,NA,NA,12809.07,NA,NA,NA,NA,NA,NA,NA,NA,256870.9,NA,5507.49,9477.18,NA,144462.81,NA,588.07,NA,NA
2011/05/18,NA,9039.42,NA,NA,NA,18449.11,NA,NA,3041.59,NA,NA,NA,73798.48,NA,24127.65,NA,NA,NA,NA,12503.29,NA,NA,NA,NA,NA,NA,NA,NA,261614.2,NA,5100.74,11038.09,NA,144750.35,NA,574.51,NA,NA
2011/05/19,NA,9774.96,NA,NA,NA,18615.29,NA,NA,3094.45,NA,NA,NA,76211.32,NA,24483.35,NA,NA,NA,NA,12794.88,NA,NA,NA,NA,NA,NA,NA,NA,258473.88,NA,5406.81,11436.78,NA,139729.86,NA,564.46,NA,NA
2011/05/20,NA,9878.71,NA,NA,NA,21898.53,NA,NA,2919.34,NA,NA,NA,68210.54,NA,24756.38,NA,NA,NA,NA,12670.8,NA,NA,NA,NA,NA,NA,NA,NA,271855.41,NA,5628.68,11721.92,NA,158964.5,NA,539.32,NA,NA
2011/05/21,NA,9822.59,NA,NA,NA,22257.81,NA,NA,2902.04,NA,NA,NA,68536.92,NA,25513.46,NA,NA,NA,NA,15550.02,NA,NA,NA,NA,NA,NA,NA,NA,267874.9,NA,5618.36,12515.28,NA,143157.83,NA,530.77,NA,NA
2011/05/22,NA,10529.82,NA,NA,NA,22186.47,NA,NA,2932.89,NA,NA,NA,68965.56,NA,25330.59,NA,NA,NA,NA,18424.84,NA,NA,NA,NA,NA,NA,NA,NA,272318.49,NA,5373.08,13746.27,NA,139025.44,NA,505.01,NA,NA
2011/05/23,NA,10898.38,NA,NA,NA,23384.85,NA,NA,3006.84,NA,NA,NA,66323.57,NA,24661.28,NA,NA,NA,NA,20044.07,NA,NA,NA,NA,NA,NA,NA,NA,275985.65,NA,5678.88,14219.56,NA,139085.78,NA,504.31,NA,NA
2011/05/24,NA,12057.67,NA,NA,NA,23491.43,NA,NA,2995.3,NA,NA,NA,68532.36,NA,26275.68,NA,NA,NA,NA,20657.26,NA,NA,NA,NA,NA,NA,NA,NA,273463.73,NA,6122.96,14620.29,NA,141332.39,NA,489.22,NA,NA
2011/05/25,NA,13593.18,NA,NA,NA,24248.69,NA,NA,2951.6,NA,NA,NA,67258.2,NA,25176.34,NA,NA,NA,NA,21944.16,NA,NA,NA,NA,NA,NA,NA,NA,279452.22,NA,6607.6,14084.41,NA,145971.31,NA,495.12,NA,NA
2011/05/26,NA,13498,NA,NA,NA,26336.59,NA,NA,2956.39,NA,NA,NA,66921.39,NA,27281.95,NA,NA,NA,NA,22439.2,NA,NA,NA,NA,NA,NA,NA,NA,283729.33,NA,6825,12570.87,NA,150366.62,NA,473.06,NA,NA
2011/05/27,NA,14691.64,NA,NA,NA,25273.09,NA,NA,2921.38,NA,NA,NA,67437.54,NA,27863.6,NA,NA,NA,NA,21644.28,NA,NA,NA,NA,NA,NA,NA,NA,276208.75,NA,6804.08,13298.01,NA,136652.26,NA,436.23,NA,NA
2011/05/28,NA,14744.11,NA,NA,NA,24112.56,NA,NA,2924.86,NA,NA,NA,68822.13,NA,27860.36,NA,NA,NA,NA,15992.94,NA,NA,NA,NA,NA,NA,NA,NA,282409.14,NA,7535.64,14193.74,NA,141693.48,NA,452.74,NA,NA
2011/05/29,NA,14671.32,NA,NA,NA,23713.09,NA,NA,2891.33,NA,NA,NA,68149.56,NA,28128.97,NA,NA,NA,NA,15807.5,NA,NA,NA,NA,NA,NA,NA,NA,280462.44,NA,8244.57,12398.64,NA,144825.67,NA,455.41,NA,NA
2011/05/30,NA,13585.22,NA,NA,NA,23512.37,NA,NA,2984.2,NA,NA,NA,71885.76,NA,26650.16,NA,NA,NA,NA,20582.98,NA,NA,NA,NA,NA,NA,NA,NA,278096.31,NA,7461,14388.4,NA,153856.99,NA,434.91,NA,NA
2011/05/31,NA,13898.57,NA,NA,NA,23741.46,NA,NA,2916.1,NA,NA,NA,70694.43,NA,28818.79,NA,NA,NA,NA,19989.09,NA,NA,NA,NA,NA,NA,NA,NA,275655.4,NA,7233.98,13579.3,NA,129690.2,NA,408.89,NA,NA
2011/06/01,NA,14035.41,NA,NA,NA,23780.04,NA,NA,2888.7,NA,NA,NA,65736.84,NA,28353.95,NA,NA,NA,NA,14098.18,NA,NA,NA,NA,NA,NA,NA,NA,286393.47,NA,7601.66,14208.47,NA,143937.17,NA,403.13,NA,NA
2011/06/02,NA,13920.78,NA,NA,NA,23694.06,NA,NA,2899.19,NA,NA,NA,63724.8,NA,27947.09,NA,NA,NA,NA,17602.1,NA,NA,NA,NA,NA,NA,NA,NA,287774.95,NA,6510.08,14542.44,NA,146152.91,NA,395.21,NA,NA
2011/06/03,NA,13666.5,NA,NA,NA,23222.44,NA,NA,2831.4,NA,NA,NA,67184.06,NA,26289.35,NA,NA,NA,NA,20864.76,NA,NA,NA,NA,NA,NA,NA,NA,303053.08,NA,6786.36,15071.65,NA,156426.13,NA,437.38,NA,NA
2011/06/04,NA,13889.77,NA,NA,NA,23535.93,NA,NA,2853.56,NA,NA,NA,68123.25,NA,25181.64,NA,NA,NA,NA,22027.64,NA,NA,NA,NA,NA,NA,NA,NA,284158.21,NA,6788.29,15607.89,NA,135725.07,NA,427.09,NA,NA
2011/06/05,NA,14033.74,NA,NA,NA,23422.7,NA,NA,2772.52,NA,NA,NA,67032.35,NA,25704.48,NA,NA,NA,NA,18924.6,NA,NA,NA,NA,NA,NA,NA,NA,312888.66,NA,6338.71,15635.84,NA,151012.27,NA,436.18,NA,NA
2011/06/06,NA,13838.66,NA,NA,NA,22592.22,NA,NA,2767.27,NA,NA,NA,71436.19,NA,24357.47,NA,NA,NA,NA,19265.84,NA,NA,NA,NA,NA,NA,NA,NA,278675.31,NA,6487.74,15539.45,NA,144961.26,NA,440.89,NA,NA
2011/06/07,NA,14642.61,NA,NA,NA,22988.64,NA,NA,2783.82,NA,NA,NA,74334.81,NA,22226.64,NA,NA,NA,NA,17140.46,NA,NA,NA,NA,NA,NA,NA,NA,288924.2,NA,6702.7,15395.98,NA,127191.57,NA,456.28,NA,NA
2011/06/08,NA,14686.77,NA,NA,NA,21703.83,NA,NA,2683.28,NA,NA,NA,73158.92,NA,22203.03,NA,NA,NA,NA,18572.3,NA,NA,NA,NA,NA,NA,NA,NA,308863.18,NA,6555.46,15150.43,NA,127943.04,NA,445.8,NA,NA
2011/06/09,NA,14570.68,NA,NA,NA,22392.59,NA,NA,2687.68,NA,NA,NA,74027.26,NA,22545.26,NA,NA,NA,NA,15267.1,NA,NA,NA,NA,NA,NA,NA,NA,288797.95,NA,6147.98,14537.21,NA,125871.07,NA,588.18,NA,NA
2011/06/10,NA,14363.79,NA,NA,NA,22940.04,NA,NA,2780.61,NA,NA,NA,75299.66,NA,22663.19,NA,NA,NA,NA,15720.16,NA,NA,NA,NA,NA,NA,NA,NA,284158.59,NA,6222.87,15039.96,NA,129362.82,NA,551.06,NA,NA
2011/06/11,NA,13229.52,NA,NA,NA,22549.58,NA,NA,2758.26,NA,NA,NA,75115.29,NA,23016.85,NA,NA,NA,NA,15230.34,NA,NA,NA,NA,NA,NA,NA,NA,291027.96,NA,6828.67,15160.22,NA,128591.08,NA,577.32,NA,NA
2011/06/12,NA,12885.92,NA,NA,NA,22640.76,NA,NA,2820.42,NA,NA,NA,76031.18,NA,22855.92,NA,NA,NA,NA,19923.47,NA,NA,NA,NA,NA,NA,NA,NA,296249.5,NA,6459.86,17843.26,NA,133803.8,NA,524.22,NA,NA
2011/06/13,NA,13057.89,NA,NA,NA,22890.17,NA,NA,2688.75,NA,NA,NA,75827.03,NA,21658.99,NA,NA,NA,NA,19806.84,NA,NA,NA,NA,NA,NA,NA,NA,306450.98,NA,6469.3,17909.66,NA,138647.67,NA,466.34,NA,NA
2011/06/14,NA,13103.93,NA,NA,NA,21827.42,NA,NA,2788.45,NA,NA,NA,73816.8,NA,24144.41,NA,NA,NA,NA,19857.71,NA,NA,NA,NA,NA,NA,NA,NA,287560.38,NA,6114.87,17449.13,NA,148849.82,NA,457.1,NA,NA
2011/06/15,NA,13033.2,NA,NA,NA,22572.3,NA,NA,2758.33,NA,NA,NA,74093.98,NA,28071.1,NA,NA,NA,NA,23430.06,NA,NA,NA,NA,NA,NA,NA,NA,304334.27,NA,5368.62,16778.68,NA,144370.73,NA,457.16,NA,NA
2011/06/16,NA,12849.49,NA,NA,NA,23660.04,NA,NA,2959.32,NA,NA,NA,73821.2,NA,33115.81,NA,NA,NA,NA,23054.85,NA,NA,NA,NA,NA,NA,NA,NA,304606.54,NA,5133.58,17241.47,NA,161455.55,NA,454.62,NA,NA
2011/06/17,NA,12641.08,NA,NA,NA,25569.24,NA,NA,2848.07,NA,NA,NA,73596.17,NA,26638.68,NA,NA,NA,NA,22932.33,NA,NA,NA,NA,NA,NA,NA,NA,276024.87,NA,5237.08,18223.29,NA,134320.73,NA,460.52,NA,NA
2011/06/18,NA,14547.52,NA,NA,NA,25804.07,NA,NA,2927.88,NA,NA,NA,73244.31,NA,22694.6,NA,NA,NA,NA,22328.65,NA,NA,NA,NA,NA,NA,NA,NA,296604.7,NA,5203.69,17418.71,NA,147997.51,NA,476.58,NA,NA
2011/06/19,NA,15249.35,NA,NA,NA,24189.07,NA,NA,3330.96,NA,NA,NA,72182.83,NA,22554.69,NA,NA,NA,NA,22320.76,NA,NA,NA,NA,NA,NA,NA,NA,291996.73,NA,5146.94,18114.89,NA,130244.45,NA,515.04,NA,NA
2011/06/20,NA,14943.19,NA,NA,NA,23935.68,NA,NA,3170.48,NA,NA,NA,67765.15,NA,21195.3,NA,NA,NA,NA,23089.13,NA,NA,NA,NA,NA,NA,NA,NA,298073.64,NA,5349.21,15836.83,NA,147507.98,NA,494.85,NA,NA
2011/06/21,NA,15160.43,NA,NA,NA,24347.26,NA,NA,3133.29,NA,NA,NA,66288.54,NA,20981.3,NA,NA,NA,NA,24136.23,NA,NA,NA,NA,NA,NA,NA,NA,283052.76,NA,5215.26,16236.78,NA,148076.74,NA,528.79,NA,NA
2011/06/22,NA,15545.25,NA,NA,NA,24309.08,NA,NA,3142.18,NA,NA,NA,67115.56,NA,20309.84,NA,NA,NA,NA,24558.5,NA,NA,NA,NA,NA,NA,NA,NA,296116.9,NA,5319.89,18014.53,NA,149807.43,NA,512.48,NA,NA
2011/06/23,NA,15427.51,NA,NA,NA,23860.65,NA,NA,3080.79,NA,NA,NA,65020.11,NA,20374.14,NA,NA,NA,NA,23862.31,NA,NA,NA,NA,NA,NA,NA,NA,287822.61,NA,5361.38,17486.49,NA,145501.74,NA,586.96,NA,NA
2011/06/24,NA,15234.59,NA,NA,NA,24135.26,NA,NA,3076.93,NA,NA,NA,65328.97,NA,21005.74,NA,NA,NA,NA,23363.57,NA,NA,NA,NA,NA,NA,NA,NA,292821.52,NA,5114.08,17717.75,NA,147032.63,NA,535.87,NA,NA
2011/06/25,NA,15292.8,NA,NA,NA,24116.47,NA,NA,2997.13,NA,NA,NA,64505.23,NA,21161.48,NA,NA,NA,NA,22785.45,NA,NA,NA,NA,NA,NA,NA,NA,307407.92,NA,4615.02,17306.38,NA,150433.75,NA,592.39,NA,NA
2011/06/26,NA,14723.64,NA,NA,NA,25904.42,NA,NA,2995.99,NA,NA,NA,63621.75,NA,25045.74,NA,NA,NA,NA,24072.4,NA,NA,NA,NA,NA,NA,NA,NA,304723.81,NA,4779.92,16808.8,NA,162610.26,NA,590.43,NA,NA
2011/06/27,NA,14561.48,NA,NA,NA,27924.43,NA,NA,3039.81,NA,NA,NA,63145.91,NA,34523.69,NA,NA,NA,NA,24004.18,NA,NA,NA,NA,NA,NA,NA,NA,287586.23,NA,5135.61,16830.36,NA,164385.2,NA,448.89,NA,NA
2011/06/28,NA,14654.19,NA,NA,NA,30597.85,NA,NA,3168.04,NA,NA,NA,64084.08,NA,33666.54,NA,NA,NA,NA,25754.35,NA,NA,NA,NA,NA,NA,NA,NA,278763.77,NA,4701.09,16694.6,NA,154665.41,NA,358.43,NA,NA
2011/06/29,NA,15655.02,NA,NA,NA,31077.4,NA,NA,3005.25,NA,NA,NA,64896.24,NA,30877.9,NA,NA,NA,NA,26112.01,NA,NA,NA,NA,NA,NA,NA,NA,278573.82,NA,3996.54,17183.95,NA,149896.88,NA,404.2,NA,NA
2011/06/30,NA,14910.65,NA,NA,NA,31847.24,NA,NA,2917.5,NA,NA,NA,64524.88,NA,31688.52,NA,NA,NA,NA,24047.35,NA,NA,NA,NA,NA,NA,NA,NA,280230.85,NA,3421.18,17032.15,NA,150501.74,NA,441.6,NA,NA
2011/07/01,NA,14042.5,NA,NA,NA,31442.75,NA,NA,3128.09,NA,NA,NA,54470.38,NA,30731.17,NA,NA,NA,NA,22843.21,NA,NA,NA,NA,NA,NA,NA,NA,276120.24,NA,3403.14,15343.47,NA,143076.36,NA,447.88,NA,NA
2011/07/02,NA,13685.18,NA,NA,NA,27506.4,NA,NA,3172.28,NA,NA,NA,57254.93,NA,30157.06,NA,NA,NA,NA,19976.99,NA,NA,NA,NA,NA,NA,NA,NA,303582.51,NA,3367.41,14981.35,NA,148210.06,NA,512.31,NA,NA
2011/07/03,NA,13378.32,NA,NA,NA,23235.18,NA,NA,3006.68,NA,NA,NA,56994.83,NA,30344.29,NA,NA,NA,NA,23189.29,NA,NA,NA,NA,NA,NA,NA,NA,277249,NA,3282.02,14691.08,NA,161053.63,NA,622.84,NA,NA
2011/07/04,NA,13817.8,NA,NA,NA,23029.9,NA,NA,3115.01,NA,NA,NA,56263.31,NA,31523.14,NA,NA,NA,NA,23685.99,NA,NA,NA,NA,NA,NA,NA,NA,289148.25,NA,3284.54,15412.39,NA,170239.59,NA,646.71,NA,NA
2011/07/05,NA,15168.38,NA,NA,NA,25025.09,NA,NA,3126.05,NA,NA,NA,57093.48,NA,31902.37,NA,NA,NA,NA,23330.69,NA,NA,NA,NA,NA,NA,NA,NA,299127.54,NA,3258.91,13568.45,NA,169348.54,NA,649.63,NA,NA
2011/07/06,NA,13225.89,NA,NA,NA,27366.65,NA,NA,3164.78,NA,NA,NA,59036.32,NA,31114.01,NA,NA,NA,NA,23751.36,NA,NA,NA,NA,NA,NA,NA,NA,294893.03,NA,3086.87,13027.8,NA,168948.48,NA,597.3,NA,NA
2011/07/07,NA,13452.34,NA,NA,NA,29137.57,NA,NA,3132.64,NA,NA,NA,57574.19,NA,31313.44,NA,NA,NA,NA,23864.23,NA,NA,NA,NA,NA,NA,NA,NA,286921.49,NA,2796.98,13491.02,NA,145750.64,NA,558.59,NA,NA
2011/07/08,NA,13801.41,NA,NA,NA,30798.6,NA,NA,3055.24,NA,NA,NA,57515.68,NA,31257.24,NA,NA,NA,NA,24954.82,NA,NA,NA,NA,NA,NA,NA,NA,289023.45,NA,2575.74,14546.52,NA,141729.73,NA,545.03,NA,NA
2011/07/09,NA,13790.66,NA,NA,NA,31283.98,NA,NA,2746.92,NA,NA,NA,57762.1,NA,31221.48,NA,NA,NA,NA,25561.27,NA,NA,NA,NA,NA,NA,NA,NA,297668.37,NA,2962.4,14843.72,NA,145183.56,NA,441.37,NA,NA
2011/07/10,NA,13354.36,NA,NA,NA,31294.52,NA,NA,2690.3,NA,NA,NA,57903.58,NA,31322.75,NA,NA,NA,NA,28743.03,NA,NA,NA,NA,NA,NA,NA,NA,300769.09,NA,2817.21,15206.25,NA,140223.73,NA,433.04,NA,NA
2011/07/11,NA,12564.56,NA,NA,NA,30637.53,NA,NA,2733.18,NA,NA,NA,59788.09,NA,31778.62,NA,NA,NA,NA,29327.38,NA,NA,NA,NA,NA,NA,NA,NA,300706.56,NA,2864.34,15096.39,NA,156465.2,NA,541.13,NA,NA
2011/07/12,NA,12978.5,NA,NA,NA,32015.08,NA,NA,2778.8,NA,NA,NA,50966.15,NA,33947.84,NA,NA,NA,NA,25869.47,NA,NA,NA,NA,NA,NA,NA,NA,311035.46,NA,2663.18,14381.3,NA,140694.98,NA,535.08,NA,NA
2011/07/13,NA,11735.81,NA,NA,NA,30189.96,NA,NA,2824,NA,NA,NA,51459.12,NA,37439.61,NA,NA,NA,NA,25754.74,NA,NA,NA,NA,NA,NA,NA,NA,315595.23,NA,2576.57,15084.07,NA,151087.25,NA,532.05,NA,NA
